signal-001,signal-002,signal-003,signal-004,signal-046,signal-047,signal-077,signal-081,signal-106,signal-107
0.541395624,0.675356751,0.418709677,0.511545712,0.873226112,0.620540541,0.950346597,0.499900774,0.733333333,0.578125
0.535777587,0.675356751,0.421935484,0.51602262,0.875118259,0.629188108,0.951232174,0.499900774,0.733333333,0.578125
0.538438794,0.683315038,0.421935484,0.513901979,0.872280038,0.620540541,0.950789385,0.499900774,0.733333333,0.578125
0.538438794,0.680845225,0.421935484,0.506833176,0.872469253,0.617836757,0.950346597,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.412580645,0.509189444,0.872658467,0.615135135,0.951690231,0.499900774,0.733333333,0.578125
0.538586635,0.675356751,0.421935484,0.513901979,0.872847682,0.621620541,0.949888539,0.499900774,0.733333333,0.578125
0.535777587,0.680845225,0.421935484,0.513901979,0.873036897,0.62,0.952148288,0.499900774,0.733333333,0.578125
0.535777587,0.678100988,0.418709677,0.522855796,0.873226112,0.618378378,0.950804654,0.499900774,0.733333333,0.578125
0.541395624,0.667398463,0.421935484,0.513901979,0.872753075,0.614052973,0.949888539,0.499900774,0.733333333,0.578125
0.541395624,0.678100988,0.421935484,0.513901979,0.872280038,0.615495135,0.950804654,0.499900774,0.733333333,0.578125
0.532820816,0.680845225,0.418709677,0.511545712,0.874172185,0.616937297,0.950346597,0.499900774,0.733333333,0.578125
0.532820816,0.680845225,0.412580645,0.502356268,0.873541154,0.618378378,0.951232174,0.499900774,0.733333333,0.578125
0.544352454,0.678100988,0.421935484,0.506833176,0.872910123,0.616215135,0.949888539,0.499900774,0.733333333,0.578125
0.532820816,0.678100988,0.409354839,0.509189444,0.872280038,0.616215135,0.950804654,0.499900774,0.733333333,0.578125
0.541395624,0.675356751,0.42483871,0.513901979,0.873699149,0.619459459,0.949461019,0.499900774,0.733333333,0.578125
0.535777587,0.675356751,0.418709677,0.511545712,0.875118259,0.622702703,0.951232174,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.418709677,0.502356268,0.874550615,0.622702703,0.952148288,0.499900774,0.733333333,0.578125
0.535777587,0.672886937,0.418709677,0.506833176,0.873982971,0.622702703,0.950804654,0.499900774,0.733333333,0.578125
0.538438794,0.675493963,0.415806452,0.509189444,0.87341438,0.622702703,0.951232174,0.499900774,0.733333333,0.578125
0.532820816,0.678100988,0.421935484,0.51602262,0.872847682,0.618378378,0.950346597,0.499900774,0.733333333,0.578125
0.535777587,0.6701427,0.412580645,0.506833176,0.872280038,0.618378378,0.951232174,0.499900774,0.733333333,0.578125
0.535777587,0.675493963,0.415806452,0.504712535,0.873226112,0.621620541,0.951232174,0.499900774,0.733333333,0.578125
0.535777587,0.680845225,0.415806452,0.506833176,0.872753075,0.619459459,0.951232174,0.499900774,0.733333333,0.578125
0.535777587,0.678100988,0.421935484,0.511545712,0.872280038,0.617297297,0.953033866,0.499900774,0.733333333,0.578125
0.535777587,0.680845225,0.418709677,0.511545712,0.87259508,0.621620541,0.949888539,0.499900774,0.733333333,0.578125
0.541395624,0.678100988,0.418709677,0.506833176,0.872910123,0.621620541,0.947659328,0.499900774,0.733333333,0.578125
0.541395624,0.675356751,0.418709677,0.511545712,0.873226112,0.621620541,0.949888539,0.499900774,0.733333333,0.578125
0.535777587,0.675356751,0.409354839,0.509189444,0.873541154,0.625945946,0.949461019,0.499900774,0.733333333,0.578125
0.535777587,0.672886937,0.415806452,0.504712535,0.873856197,0.623782703,0.955263078,0.499900774,0.733333333,0.578125
0.535777587,0.680845225,0.418709677,0.511545712,0.874172185,0.624864865,0.951690231,0.499900774,0.733333333,0.578125
0.535777587,0.686059276,0.409354839,0.509189444,0.873699149,0.625945946,0.952148288,0.499900774,0.733333333,0.578125
0.541395624,0.675356751,0.412580645,0.509189444,0.873226112,0.625081081,0.950804654,0.499900774,0.733333333,0.578125
0.527202839,0.667398463,0.415806452,0.506833176,0.872752129,0.624216216,0.950804654,0.499900774,0.733333333,0.578125
0.541395624,0.680845225,0.412580645,0.511545712,0.872280038,0.623351351,0.953033866,0.499900774,0.733333333,0.578125
0.535777587,0.680845225,0.412580645,0.506833176,0.874172185,0.622486486,0.953491923,0.499900774,0.733333333,0.578125
0.538438794,0.675356751,0.418709677,0.511545712,0.874172185,0.621620541,0.951232174,0.499900774,0.733333333,0.578125
0.535777587,0.675356751,0.421935484,0.511545712,0.874172185,0.624864865,0.951690231,0.499900774,0.733333333,0.578125
0.535777587,0.680845225,0.409354839,0.51602262,0.874172185,0.624864865,0.951232174,0.499900774,0.733333333,0.578125
0.538586635,0.683315038,0.418709677,0.511545712,0.874172185,0.624864865,0.951690231,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.421935484,0.511545712,0.874172185,0.625224865,0.950804654,0.499900774,0.733333333,0.578125
0.535777587,0.675356751,0.415806452,0.51602262,0.874172185,0.625584865,0.949461019,0.499900774,0.733333333,0.578125
0.541395624,0.675356751,0.412580645,0.509189444,0.874172185,0.625945946,0.950804654,0.499900774,0.733333333,0.578125
0.544352454,0.680845225,0.415806452,0.502356268,0.874172185,0.624324324,0.953491923,0.499900774,0.733333333,0.578125
0.535777587,0.675356751,0.415806452,0.506833176,0.874172185,0.622702703,0.951232174,0.499900774,0.733333333,0.578125
0.532820816,0.680845225,0.415806452,0.509189444,0.874172185,0.623783784,0.950346597,0.499900774,0.733333333,0.578125
0.535777587,0.683315038,0.415806452,0.511545712,0.874172185,0.624864865,0.950346597,0.499900774,0.733333333,0.578125
0.535777587,0.675356751,0.406129032,0.506833176,0.874172185,0.625945946,0.953033866,0.499900774,0.733333333,0.578125
0.544352454,0.680845225,0.418709677,0.509189444,0.874644276,0.629188108,0.950346597,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.409354839,0.518378888,0.875118259,0.628829189,0.952575808,0.499900774,0.733333333,0.578125
0.532820816,0.680845225,0.406129032,0.51602262,0.874644276,0.628468108,0.952148288,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.418709677,0.511545712,0.874172185,0.628108108,0.953491923,0.499900774,0.733333333,0.578125
0.535777587,0.683315038,0.415806452,0.511545712,0.875118259,0.63027027,0.952575808,0.499900774,0.733333333,0.578125
0.535777587,0.680708013,0.418870968,0.509189444,0.874172185,0.629188108,0.953919443,0.499900774,0.733333333,0.578125
0.541395624,0.678100988,0.421935484,0.509189444,0.873226112,0.628108108,0.952148288,0.499900774,0.733333333,0.578125
0.538438794,0.680845225,0.421935484,0.509189444,0.873304636,0.631351351,0.953033866,0.499900774,0.733333333,0.578125
0.532820816,0.672886937,0.415806452,0.504712535,0.873384106,0.631081081,0.951232174,0.499900774,0.733333333,0.578125
0.544352454,0.678100988,0.418709677,0.513901979,0.87346263,0.630810811,0.953919443,0.499900774,0.733333333,0.578125
0.541395624,0.680845225,0.415806452,0.509189444,0.873541154,0.630540541,0.953033866,0.499900774,0.733333333,0.578125
0.541395624,0.686059276,0.421935484,0.51602262,0.873620624,0.63027027,0.951232174,0.499900774,0.733333333,0.578125
0.535777587,0.678100988,0.421935484,0.511545712,0.873699149,0.631891892,0.950804654,0.499900774,0.733333333,0.578125
0.544352454,0.688803513,0.421935484,0.51602262,0.873777673,0.633513514,0.951247443,0.499900774,0.733333333,0.578125
0.535777587,0.675356751,0.42483871,0.511545712,0.873857143,0.632971892,0.951690231,0.499900774,0.733333333,0.578125
0.541395624,0.675356751,0.415806452,0.511545712,0.873935667,0.632432432,0.9543775,0.499900774,0.733333333,0.578125
0.535777587,0.675356751,0.42483871,0.504712535,0.874014191,0.634593514,0.95213302,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.421935484,0.513901979,0.874093661,0.634593514,0.949888539,0.499900774,0.733333333,0.578125
0.544352454,0.678100988,0.42483871,0.51602262,0.874172185,0.634593514,0.948544905,0.499900774,0.733333333,0.578125
0.538438794,0.675356751,0.421935484,0.520499529,0.874644276,0.634593514,0.951690231,0.499900774,0.733333333,0.578125
0.547309284,0.686059276,0.421935484,0.509189444,0.875118259,0.635675676,0.952575808,0.499900774,0.733333333,0.578125
0.541395624,0.680845225,0.421935484,0.518378888,0.87473983,0.634594595,0.951232174,0.499900774,0.733333333,0.578125
0.541395624,0.68345225,0.421935484,0.511545712,0.8743614,0.633513514,0.952148288,0.499900774,0.733333333,0.578125
0.541395624,0.686059276,0.421935484,0.51602262,0.873982971,0.63027027,0.949461019,0.499900774,0.733333333,0.578125
0.541395624,0.686059276,0.421935484,0.502356268,0.873604541,0.632432432,0.949002962,0.499900774,0.733333333,0.578125
0.535777587,0.678100988,0.421935484,0.5,0.873226112,0.631351351,0.950804654,0.499900774,0.733333333,0.578125
0.538586635,0.688803513,0.421935484,0.520499529,0.874172185,0.634054054,0.953491923,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.418709677,0.504712535,0.875118259,0.636755676,0.950804654,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.418709677,0.51602262,0.874172185,0.635135135,0.949461019,0.499900774,0.733333333,0.578125
0.541395624,0.680845225,0.421935484,0.51602262,0.873226112,0.633513514,0.950804654,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.421935484,0.520499529,0.873604541,0.634864865,0.952148288,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.428064516,0.513901979,0.873982971,0.636216216,0.950804654,0.499900774,0.733333333,0.5625
0.541395624,0.680708013,0.421935484,0.513901979,0.8743614,0.637567568,0.950804654,0.499900774,0.733333333,0.578125
0.547309284,0.678100988,0.421935484,0.513901979,0.87473983,0.638918919,0.949461019,0.499900774,0.733333333,0.578125
0.541395624,0.678100988,0.421935484,0.511545712,0.875118259,0.635675676,0.951690231,0.499900774,0.733333333,0.578125
0.547161443,0.683315038,0.421935484,0.525212064,0.874172185,0.636756757,0.952148288,0.499900774,0.733333333,0.578125
0.552927203,0.683315038,0.421935484,0.520617342,0.876063387,0.637837838,0.950804654,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.421935484,0.51602262,0.875945128,0.638918919,0.9543775,0.499900774,0.733333333,0.578125
0.544352454,0.688803513,0.421935484,0.513901979,0.875827815,0.638378378,0.950804654,0.499900774,0.733333333,0.578125
0.535777587,0.680845225,0.421935484,0.513901979,0.875709555,0.637837838,0.950346597,0.499900774,0.733333333,0.578125
0.538586635,0.683315038,0.421935484,0.509189444,0.875591296,0.641081081,0.949461019,0.499900774,0.733333333,0.578125
0.541395624,0.678100988,0.418709677,0.51602262,0.875473037,0.641621622,0.950804654,0.499900774,0.733333333,0.578125
0.530159669,0.680845225,0.42483871,0.511545712,0.875354778,0.642161081,0.951690231,0.499900774,0.733333333,0.578125
0.541395624,0.678100988,0.421935484,0.511545712,0.875236518,0.64108,0.951690231,0.499900774,0.733333333,0.578125
0.541395624,0.678100988,0.421935484,0.518378888,0.875118259,0.64,0.952575808,0.499900774,0.733333333,0.578125
0.538438794,0.672886937,0.412580645,0.509189444,0.874644276,0.638918919,0.951232174,0.499900774,0.733333333,0.5625
0.544352454,0.678100988,0.428064516,0.518378888,0.874172185,0.637837838,0.95480502,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.425,0.509189444,0.874442763,0.642161081,0.949461019,0.499900774,0.733333333,0.578125
0.535777587,0.678100988,0.421935484,0.51602262,0.874712394,0.643062703,0.953033866,0.499900774,0.733333333,0.578125
0.541395624,0.675356751,0.421935484,0.506833176,0.874982971,0.643963243,0.952148288,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.415806452,0.513901979,0.875252602,0.644863784,0.953491923,0.499900774,0.733333333,0.578125
0.535777587,0.683315038,0.421935484,0.520499529,0.875523179,0.645765405,0.952575808,0.499900774,0.733333333,0.5625
0.538438794,0.680845225,0.42483871,0.513901979,0.87579281,0.646665946,0.952148288,0.499900774,0.733333333,0.5625
0.538438794,0.68345225,0.421935484,0.520499529,0.876063387,0.647567568,0.949461019,0.499900774,0.733333333,0.578125
0.541395624,0.686059276,0.415806452,0.509189444,0.875874172,0.647027027,0.951232174,0.499900774,0.733333333,0.578125
0.541395624,0.680845225,0.415806452,0.513901979,0.875685904,0.646486486,0.952575808,0.499900774,0.733333333,0.578125
0.544352454,0.683315038,0.418870968,0.504712535,0.875496689,0.647567568,0.950346597,0.499900774,0.733333333,0.578125
0.541395624,0.688803513,0.421935484,0.509307257,0.875307474,0.648648649,0.953033866,0.499900774,0.733333333,0.578125
0.541395624,0.680845225,0.421935484,0.513901979,0.875118259,0.646486486,0.951690231,0.499900774,0.733333333,0.578125
0.538438794,0.694017563,0.418709677,0.51602262,0.873226112,0.644323243,0.949888539,0.499900774,0.733333333,0.5625
0.538438794,0.678100988,0.418709677,0.509189444,0.874172185,0.648107027,0.950346597,0.499900774,0.733333333,0.578125
0.541395624,0.686059276,0.418709677,0.511545712,0.875118259,0.651890811,0.949002962,0.499900774,0.733333333,0.578125
0.535777587,0.680845225,0.415806452,0.506833176,0.874929044,0.649728649,0.952148288,0.499900774,0.733333333,0.578125
0.544352454,0.688803513,0.418709677,0.509189444,0.874738884,0.651890811,0.9543775,0.499900774,0.733333333,0.578125
0.538438794,0.678100988,0.418709677,0.506833176,0.874550615,0.649728649,0.953491923,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.418709677,0.51602262,0.8743614,0.647567568,0.950346597,0.499900774,0.733333333,0.578125
0.538586635,0.678100988,0.421935484,0.509189444,0.874172185,0.649728649,0.951232174,0.499900774,0.733333333,0.578125
0.535777587,0.680845225,0.412580645,0.511545712,0.875118259,0.648287568,0.952575808,0.499900774,0.733333333,0.578125
0.544352454,0.678100988,0.421935484,0.518378888,0.874172185,0.646846486,0.950804654,0.499900774,0.733333333,0.578125
0.547309284,0.686059276,0.421935484,0.518378888,0.873226112,0.645405405,0.951690231,0.499900774,0.733333333,0.578125
0.538438794,0.678100988,0.428064516,0.513901979,0.873699149,0.645944865,0.951232174,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.421935484,0.51602262,0.874172185,0.646486486,0.952148288,0.499900774,0.733333333,0.578125
0.547309284,0.680845225,0.421935484,0.513901979,0.874645222,0.647027027,0.951690231,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.412580645,0.518378888,0.875118259,0.647567568,0.949888539,0.499900774,0.733333333,0.578125
0.541395624,0.688803513,0.421935484,0.513901979,0.873226112,0.645405405,0.953033866,0.499900774,0.733333333,0.578125
0.541395624,0.688803513,0.415806452,0.511545712,0.873699149,0.643243243,0.953033866,0.499900774,0.733333333,0.5625
0.544352454,0.688803513,0.418870968,0.513901979,0.874172185,0.642161081,0.952148288,0.499900774,0.733333333,0.5625
0.538438794,0.688803513,0.421935484,0.511545712,0.874645222,0.644323243,0.953491923,0.499900774,0.733333333,0.578125
0.544352454,0.68345225,0.421935484,0.506833176,0.875118259,0.643783784,0.950346597,0.499900774,0.733333333,0.578125
0.532820816,0.678100988,0.418709677,0.520499529,0.873226112,0.643243243,0.951232174,0.499900774,0.733333333,0.5625
0.541395624,0.678100988,0.421935484,0.506833176,0.873857143,0.645405405,0.952575808,0.499900774,0.733333333,0.578125
0.532820816,0.680845225,0.421935484,0.506833176,0.874487228,0.644863784,0.952148288,0.499900774,0.733333333,0.578125
0.532820816,0.680845225,0.421935484,0.513901979,0.875118259,0.644323243,0.952148288,0.499900774,0.733333333,0.578125
0.544352454,0.68345225,0.415806452,0.511545712,0.874172185,0.645405405,0.949461019,0.499900774,0.733333333,0.578125
0.541395624,0.686059276,0.421935484,0.518378888,0.874487228,0.643243243,0.951232174,0.499900774,0.733333333,0.578125
0.535777587,0.686059276,0.418709677,0.522855796,0.874802271,0.643243243,0.952575808,0.499900774,0.733333333,0.578125
0.541395624,0.68345225,0.418709677,0.520617342,0.875118259,0.643243243,0.951232174,0.499900774,0.733333333,0.578125
0.535777587,0.680845225,0.42483871,0.518378888,0.874172185,0.643243243,0.951690231,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.412580645,0.513901979,0.873226112,0.642702703,0.949002962,0.499900774,0.733333333,0.578125
0.532820816,0.683315038,0.418709677,0.506833176,0.874172185,0.642162162,0.951232174,0.499900774,0.733333333,0.578125
0.532820816,0.678100988,0.418709677,0.509189444,0.875118259,0.641621622,0.952575808,0.499900774,0.733333333,0.578125
0.541395624,0.678100988,0.421935484,0.511545712,0.876064333,0.641081081,0.951690231,0.499900774,0.733333333,0.578125
0.541395624,0.686059276,0.421935484,0.518378888,0.877010407,0.641081081,0.950804654,0.499900774,0.733333333,0.578125
0.541395624,0.688803513,0.418709677,0.516140434,0.877956481,0.641081081,0.951690231,0.499900774,0.733333333,0.578125
0.547309284,0.675356751,0.418709677,0.513901979,0.877838221,0.637837838,0.950346597,0.499900774,0.733333333,0.578125
0.549970432,0.688803513,0.421935484,0.506833176,0.877719962,0.64,0.953491923,0.499900774,0.733333333,0.578125
0.538438794,0.680845225,0.421935484,0.509189444,0.877601703,0.635675676,0.952148288,0.499900774,0.733333333,0.578125
0.544204554,0.68345225,0.421935484,0.51602262,0.877483444,0.635675676,0.953919443,0.499900774,0.733333333,0.578125
0.549970432,0.686059276,0.421935484,0.525212064,0.877365184,0.635675676,0.955263078,0.499900774,0.733333333,0.578125
0.544352454,0.680845225,0.421935484,0.51602262,0.877246925,0.633513514,0.9543775,0.499900774,0.733333333,0.578125
0.547309284,0.683315038,0.421935484,0.513901979,0.877128666,0.633873514,0.950804654,0.499900774,0.733333333,0.578125
0.552927203,0.683315038,0.425,0.518378888,0.877010407,0.634234595,0.950804654,0.499900774,0.733333333,0.578125
0.547161443,0.688803513,0.428064516,0.51602262,0.877955535,0.634593514,0.952575808,0.499900774,0.733333333,0.578125
0.541395624,0.683315038,0.421935484,0.509189444,0.878902554,0.636755676,0.951232174,0.499900774,0.733333333,0.578125
0.547309284,0.691273326,0.42483871,0.511545712,0.878429518,0.637837838,0.950346597,0.499900774,0.733333333,0.578125
0.547309284,0.691273326,0.421935484,0.518378888,0.877955535,0.638917838,0.949888539,0.499900774,0.733333333,0.578125
0.547309284,0.694017563,0.428064516,0.51602262,0.877483444,0.64,0.95480502,0.499900774,0.733333333,0.578125
0.549970432,0.691273326,0.421935484,0.520499529,0.877010407,0.637837838,0.951232174,0.499900774,0.733333333,0.578125
0.541395624,0.680845225,0.421935484,0.513901979,0.876536424,0.638918919,0.953033866,0.499900774,0.733333333,0.578125
0.552927203,0.683315038,0.428064516,0.518378888,0.876063387,0.636755676,0.9543775,0.499900774,0.733333333,0.578125
0.549970432,0.683315038,0.421935484,0.516140434,0.87653737,0.637296216,0.951232174,0.499900774,0.733333333,0.578125
0.552927203,0.694017563,0.421935484,0.513901979,0.877010407,0.637837838,0.951690231,0.499900774,0.733333333,0.578125
0.549970432,0.688803513,0.421935484,0.513901979,0.876773888,0.636755676,0.952575808,0.499900774,0.733333333,0.578125
0.544352454,0.688803513,0.421935484,0.513901979,0.87653737,0.637837838,0.953919443,0.499900774,0.733333333,0.578125
0.547309284,0.688803513,0.421935484,0.520499529,0.876299905,0.636755676,0.953491923,0.499900774,0.733333333,0.578125
0.547309284,0.688803513,0.42483871,0.513901979,0.876063387,0.635675676,0.950804654,0.499900774,0.733333333,0.578125
0.541395624,0.678100988,0.421935484,0.511545712,0.877010407,0.638918919,0.949461019,0.499900774,0.733333333,0.578125
0.538438794,0.704720088,0.421935484,0.529688973,0.876694418,0.638378378,0.950804654,0.499900774,0.733333333,0.578125
0.544204554,0.686059276,0.421935484,0.506833176,0.876379376,0.637837838,0.952148288,0.499900774,0.733333333,0.578125
0.549970432,0.688803513,0.415806452,0.509189444,0.876064333,0.638378378,0.951690231,0.499900774,0.733333333,0.578125
0.544352454,0.686059276,0.421935484,0.51602262,0.87574929,0.638918919,0.950804654,0.499900774,0.733333333,0.578125
0.544352454,0.680845225,0.421935484,0.513901979,0.875433302,0.64072,0.952575808,0.499900774,0.733333333,0.5625
0.544352454,0.686059276,0.415806452,0.518378888,0.875118259,0.642522162,0.950804654,0.499900774,0.733333333,0.5625
0.549970432,0.686059276,0.431290323,0.522855796,0.875118259,0.644323243,0.953033866,0.499900774,0.733333333,0.578125
0.549970432,0.691273326,0.42483871,0.534401508,0.875118259,0.643783784,0.952575808,0.499900774,0.733333333,0.5625
0.544352454,0.686059276,0.421935484,0.513901979,0.875118259,0.643243243,0.951232174,0.499900774,0.733333333,0.5625
0.547309284,0.686059276,0.428064516,0.527568332,0.874487228,0.642701622,0.949888539,0.499900774,0.733333333,0.5625
0.541395624,0.680845225,0.421935484,0.520499529,0.873857143,0.642161081,0.951232174,0.499900774,0.733333333,0.5625
0.547309284,0.688803513,0.42483871,0.51602262,0.873226112,0.643783784,0.948544905,0.499900774,0.733333333,0.5625
0.541395624,0.688803513,0.42483871,0.522855796,0.875118259,0.645405405,0.950804654,0.499900774,0.733333333,0.5625
0.547309284,0.688803513,0.421935484,0.509189444,0.873699149,0.643243243,0.953491923,0.499900774,0.733333333,0.5625
0.547309284,0.683315038,0.421935484,0.513901979,0.872280038,0.641081081,0.949461019,0.499900774,0.733333333,0.5625
0.549970432,0.686059276,0.425,0.520499529,0.872753075,0.644323243,0.951232174,0.499900774,0.733333333,0.5625
0.549970432,0.691273326,0.428064516,0.522855796,0.873226112,0.642161081,0.95480502,0.499900774,0.733333333,0.5625
