signal-009,signal-010,signal-011,signal-012,signal-050,signal-063,signal-117,signal-118,signal-119
0.706113292,0.415543025,0.804959786,0.437812081,0.544682589,0.441209277,0.842105263,0.844827586,0.857142857
0.706113292,0.415543025,0.818364611,0.44470868,0.543913713,0.441209277,0.842105263,0.844827586,0.857142857
0.700785193,0.415543025,0.818364611,0.449464875,0.546993837,0.442286947,0.842105263,0.844827586,0.857142857
0.695457095,0.415543025,0.811662198,0.44019025,0.546993837,0.443365696,0.842105263,0.844827586,0.857142857
0.722938867,0.417994607,0.804959786,0.444827539,0.546993837,0.443365696,0.842105263,0.844827586,0.857142857
0.722938867,0.422897769,0.804959786,0.449464875,0.546993837,0.443365696,0.842105263,0.844827586,0.857142857
0.722938867,0.420446188,0.818364611,0.447086801,0.546993837,0.443365696,0.842105263,0.844827586,0.857142857
0.711721817,0.422897769,0.824396783,0.44470868,0.545453005,0.443365696,0.842105263,0.844827586,0.857142857
0.706113292,0.415543025,0.818364611,0.44019025,0.543913713,0.443365696,0.842105263,0.844827586,0.839285714
0.711721817,0.417994607,0.818364611,0.447086801,0.546993837,0.445523193,0.842105263,0.844827586,0.857142857
0.70106562,0.417994607,0.824396783,0.44470868,0.546993837,0.443365696,0.842105263,0.844827586,0.857142857
0.711721817,0.417994607,0.818364611,0.442330559,0.546993837,0.444445523,0.842105263,0.844827586,0.857142857
0.717330342,0.415543025,0.818364611,0.44470868,0.544682589,0.4428274,0.842105263,0.844827586,0.857142857
0.706113292,0.422897769,0.818364611,0.456123662,0.542372881,0.441209277,0.842105263,0.844827586,0.839285714
0.706113292,0.413336602,0.818364611,0.442330559,0.545454545,0.443906149,0.842105263,0.844827586,0.857142857
0.722938867,0.417994607,0.804959786,0.44470868,0.54853621,0.44660302,0.842105263,0.844827586,0.839285714
0.711721817,0.415543025,0.818364611,0.437812081,0.546224961,0.445883495,0.842105263,0.844827586,0.839285714
0.706113292,0.422897769,0.818364611,0.44470868,0.543913713,0.445165049,0.842105263,0.844827586,0.857142857
0.722938867,0.420446188,0.818364611,0.437812081,0.545454545,0.444445523,0.842105263,0.844827586,0.857142857
0.711721817,0.413336602,0.804959786,0.440071296,0.545069337,0.443725998,0.842105263,0.844827586,0.839285714
0.711721817,0.417994607,0.804959786,0.442330559,0.544682589,0.443007551,0.842105263,0.844827586,0.839285714
0.70106562,0.415543025,0.811662198,0.442330559,0.544297381,0.442288026,0.842105263,0.844827586,0.839285714
0.711721817,0.415543025,0.804959786,0.437812081,0.543913713,0.4428274,0.842105263,0.844827586,0.857142857
0.711721817,0.415543025,0.804959786,0.440071296,0.546224961,0.443366775,0.842105263,0.844827586,0.857142857
0.711721817,0.420446188,0.804959786,0.442330559,0.54853621,0.443906149,0.842105263,0.844827586,0.839285714
0.711721817,0.415543025,0.824396783,0.44019025,0.54853621,0.444445523,0.842105263,0.844827586,0.839285714
0.711721817,0.427555773,0.804959786,0.447086801,0.543913713,0.443366775,0.842105263,0.844827586,0.839285714
0.717330342,0.417994607,0.818364611,0.442330559,0.545454545,0.442288026,0.842105263,0.844827586,0.839285714
0.711721817,0.417994607,0.818364611,0.442330559,0.546993837,0.443366775,0.842105263,0.844827586,0.839285714
0.717330342,0.422897769,0.818364611,0.442330559,0.54853621,0.444445523,0.842105263,0.844827586,0.839285714
0.711721817,0.417994607,0.804959786,0.449464875,0.543913713,0.443365696,0.842105263,0.844827586,0.857142857
0.722938867,0.420446188,0.804959786,0.44019025,0.545454545,0.444445523,0.842105263,0.844827586,0.857142857
0.722938867,0.420446188,0.811662198,0.442330559,0.544682589,0.443366775,0.842105263,0.844827586,0.839285714
0.711721817,0.413336602,0.792225201,0.44019025,0.543913713,0.442288026,0.842105263,0.844827586,0.839285714
0.722938867,0.422897769,0.805183244,0.447086801,0.546224961,0.443906149,0.842105263,0.844827586,0.839285714
0.711721817,0.425104192,0.818141153,0.44470868,0.54853621,0.445523193,0.842105263,0.844827586,0.839285714
0.722938867,0.420446188,0.831099196,0.442330559,0.542372881,0.443365696,0.842105263,0.844827586,0.839285714
0.711721817,0.422897769,0.818364611,0.447086801,0.542372881,0.441209277,0.842105263,0.844827586,0.839285714
0.717330342,0.422897769,0.818364611,0.449464875,0.542372881,0.443365696,0.842105263,0.844827586,0.857142857
0.70106562,0.418117186,0.792225201,0.44019025,0.542372881,0.443770227,0.842105263,0.844827586,0.839285714
0.712002243,0.413336602,0.805294906,0.435434007,0.542372881,0.444175836,0.842105263,0.844827586,0.839285714
0.722938867,0.415665555,0.818364611,0.433293698,0.542372881,0.444580367,0.842105263,0.844827586,0.839285714
0.711721817,0.417994607,0.818364611,0.442330559,0.542372881,0.444984898,0.842105263,0.844827586,0.839285714
0.711721817,0.413336602,0.804959786,0.440071296,0.546993837,0.44538835,0.842105263,0.844827586,0.839285714
0.722938867,0.417994607,0.818364611,0.437812081,0.546993837,0.44579288,0.842105263,0.844827586,0.839285714
0.70106562,0.415543025,0.824396783,0.437812081,0.546993837,0.44619849,0.842105263,0.844827586,0.839285714
0.70106562,0.427555773,0.818364611,0.453983353,0.54853621,0.44660302,0.842105263,0.844827586,0.839285714
0.70106562,0.42277519,0.818364611,0.449464875,0.543913713,0.445523193,0.842105263,0.844827586,0.839285714
0.711721817,0.417994607,0.818364611,0.44019025,0.546993837,0.447681769,0.842105263,0.844827586,0.839285714
0.711721817,0.417994607,0.818364611,0.442330559,0.542372881,0.44660302,0.842105263,0.844827586,0.857142857
0.711721817,0.422897769,0.818364611,0.437812081,0.542885978,0.448760518,0.842105263,0.844827586,0.839285714
0.695457095,0.422897769,0.818364611,0.44470868,0.543400616,0.447681769,0.842105263,0.844827586,0.839285714
0.70106562,0.422897769,0.811662198,0.447086801,0.543913713,0.449839266,0.842105263,0.844827586,0.839285714
0.695457095,0.420446188,0.804959786,0.442330559,0.539289676,0.44660302,0.842105263,0.844827586,0.839285714
0.722938867,0.425104192,0.804959786,0.447086801,0.540832049,0.445523193,0.842105263,0.844827586,0.839285714
0.711721817,0.422897769,0.804959786,0.447086801,0.539289676,0.44660302,0.842105263,0.844827586,0.839285714
0.711721817,0.417994607,0.818364611,0.437812081,0.540832049,0.447681769,0.842105263,0.844827586,0.839285714
0.70106562,0.422897769,0.818364611,0.453983353,0.539289676,0.44660302,0.842105263,0.844827586,0.839285714
0.722938867,0.417994607,0.804959786,0.44470868,0.542372881,0.448221143,0.842105263,0.844827586,0.839285714
0.711721817,0.437116891,0.804959786,0.465398288,0.545454545,0.449839266,0.842105263,0.844827586,0.839285714
0.722938867,0.422897769,0.804959786,0.449464875,0.540832049,0.449298813,0.842105263,0.844827586,0.839285714
0.722938867,0.422897769,0.804959786,0.447086801,0.539289676,0.448760518,0.842105263,0.844827586,0.839285714
0.706113292,0.420446188,0.818364611,0.44470868,0.542372881,0.449839266,0.824561404,0.844827586,0.839285714
0.711721817,0.422897769,0.818364611,0.44470868,0.539289676,0.44660302,0.842105263,0.844827586,0.839285714
0.706113292,0.417994607,0.811662198,0.44470868,0.541600924,0.447681769,0.824561404,0.844827586,0.839285714
0.722938867,0.425104192,0.818364611,0.449464875,0.543913713,0.448760518,0.824561404,0.844827586,0.839285714
0.711721817,0.415543025,0.818364611,0.435434007,0.540832049,0.448401294,0.824561404,0.844827586,0.839285714
0.711721817,0.417994607,0.804959786,0.44019025,0.540832049,0.448040992,0.842105263,0.844827586,0.839285714
0.717330342,0.415543025,0.824396783,0.442330559,0.540832049,0.447681769,0.824561404,0.844827586,0.839285714
0.706393718,0.420446188,0.818364611,0.442330559,0.540832049,0.444445523,0.824561404,0.844827586,0.839285714
0.695457095,0.408678598,0.804959786,0.437812081,0.540832049,0.445523193,0.842105263,0.844827586,0.839285714
0.722938867,0.420446188,0.804959786,0.442330559,0.540832049,0.44660302,0.842105263,0.844827586,0.839285714
0.712002243,0.417994607,0.818364611,0.435434007,0.540832049,0.445523193,0.842105263,0.844827586,0.839285714
0.70106562,0.417994607,0.805294906,0.44019025,0.540832049,0.444445523,0.842105263,0.844827586,0.839285714
0.722938867,0.427555773,0.792225201,0.447086801,0.54853621,0.447681769,0.824561404,0.844827586,0.839285714
0.722938867,0.420446188,0.792225201,0.44019025,0.546224961,0.447681769,0.824561404,0.844827586,0.839285714
0.711721817,0.417994607,0.804959786,0.437812081,0.543913713,0.443365696,0.824561404,0.844827586,0.839285714
0.711721817,0.420446188,0.811662198,0.44019025,0.545454545,0.444445523,0.824561404,0.844827586,0.839285714
0.711721817,0.420446188,0.804959786,0.44019025,0.542372881,0.443365696,0.842105263,0.844827586,0.839285714
0.70106562,0.415543025,0.818364611,0.437812081,0.546993837,0.44660302,0.824561404,0.844827586,0.839285714
0.722938867,0.420446188,0.818364611,0.442330559,0.545067797,0.444445523,0.842105263,0.844827586,0.839285714
0.717330342,0.420446188,0.818364611,0.449464875,0.543143297,0.445523193,0.842105263,0.844827586,0.839285714
0.70106562,0.417994607,0.804959786,0.442330559,0.541217257,0.443365696,0.824561404,0.844827586,0.839285714
0.722938867,0.413336602,0.804959786,0.44019025,0.539289676,0.441209277,0.824561404,0.844827586,0.839285714
0.706113292,0.417994607,0.804959786,0.442330559,0.543913713,0.443365696,0.824561404,0.844827586,0.839285714
0.711721817,0.425104192,0.804959786,0.447086801,0.544297381,0.443635383,0.842105263,0.844827586,0.839285714
0.706393718,0.420446188,0.804959786,0.449464875,0.544682589,0.443906149,0.824561404,0.844827586,0.839285714
0.70106562,0.420446188,0.792225201,0.442330559,0.545069337,0.444175836,0.842105263,0.844827586,0.839285714
0.70106562,0.417994607,0.792225201,0.437812081,0.545454545,0.444445523,0.824561404,0.844827586,0.839285714
0.712002243,0.420446188,0.804959786,0.44019025,0.543913713,0.443365696,0.824561404,0.844827586,0.839285714
0.722938867,0.413336602,0.804959786,0.44019025,0.54853621,0.442288026,0.824561404,0.844827586,0.839285714
0.711721817,0.418117186,0.824396783,0.447086801,0.54853621,0.441209277,0.842105263,0.844827586,0.839285714
0.711721817,0.422897769,0.804959786,0.442330559,0.54853621,0.439590076,0.842105263,0.844827586,0.839285714
0.70106562,0.420446139,0.804959786,0.44470868,0.551617874,0.437971953,0.842105263,0.844827586,0.839285714
0.711721817,0.417994607,0.818364611,0.44019025,0.554699538,0.440130529,0.842105263,0.844827586,0.839285714
0.70106562,0.417994607,0.804959786,0.442449465,0.551617874,0.436894283,0.842105263,0.844827586,0.839285714
0.706113292,0.415543025,0.824396783,0.44470868,0.554699538,0.437971953,0.842105263,0.844827586,0.839285714
0.706113292,0.417994607,0.818364611,0.44019025,0.55431433,0.435815534,0.842105263,0.844827586,0.857142857
0.711721817,0.425104192,0.805294906,0.449464875,0.553929122,0.436894283,0.842105263,0.844827586,0.857142857
0.70106562,0.420446188,0.792225201,0.442330559,0.553543914,0.437971953,0.842105263,0.844827586,0.857142857
0.711908805,0.413336602,0.818364611,0.44470868,0.553158706,0.437971953,0.842105263,0.844827586,0.839285714
0.722751879,0.417994607,0.804959786,0.44470868,0.551104777,0.437971953,0.842105263,0.844827586,0.857142857
0.733595064,0.420446188,0.818364611,0.44019025,0.549049307,0.437971953,0.842105263,0.844827586,0.857142857
0.711721817,0.415543025,0.804959786,0.442449465,0.546993837,0.437971953,0.842105263,0.844827586,0.857142857
0.722938867,0.415543025,0.818364611,0.44470868,0.54853621,0.437971953,0.842105263,0.844827586,0.839285714
0.722938867,0.427555773,0.818364611,0.453983353,0.546224961,0.43905178,0.842105263,0.844827586,0.839285714
0.706113292,0.415543025,0.818364611,0.442330559,0.543913713,0.437971953,0.842105263,0.844827586,0.857142857
0.711721817,0.417994607,0.818364611,0.44019025,0.54853621,0.440130529,0.842105263,0.844827586,0.839285714
0.706113292,0.415543025,0.818364611,0.435434007,0.543913713,0.43905178,0.842105263,0.844827586,0.839285714
0.711721817,0.417994607,0.792225201,0.437812081,0.546993837,0.439411003,0.842105263,0.844827586,0.839285714
0.711721817,0.417994607,0.804959786,0.437812081,0.546993837,0.439770227,0.842105263,0.844827586,0.839285714
0.70106562,0.413336602,0.804959786,0.437812081,0.543913713,0.440130529,0.842105263,0.844827586,0.839285714
0.711721817,0.413336602,0.804959786,0.435434007,0.545454545,0.440489752,0.842105263,0.844827586,0.839285714
0.711721817,0.415543025,0.804959786,0.437812128,0.543913713,0.440848975,0.842105263,0.844827586,0.839285714
0.722938867,0.415543025,0.818364611,0.44019025,0.546993837,0.441209277,0.842105263,0.844827586,0.839285714
0.711721817,0.415543025,0.804959786,0.44019025,0.546993837,0.443365696,0.842105263,0.844827586,0.839285714
0.711721817,0.417994607,0.804959786,0.44019025,0.542372881,0.441209277,0.842105263,0.844827586,0.839285714
0.70106562,0.432458936,0.818364611,0.465398288,0.542885978,0.443365696,0.842105263,0.844827586,0.839285714
0.70106562,0.415543025,0.811662198,0.442330559,0.543400616,0.445523193,0.842105263,0.844827586,0.839285714
0.706113292,0.417994607,0.804959786,0.442330559,0.543913713,0.444445523,0.842105263,0.844827586,0.839285714
0.717330342,0.430007355,0.818364611,0.456123662,0.546993837,0.44660302,0.842105263,0.844827586,0.839285714
0.70106562,0.422897769,0.804959786,0.447086801,0.544939908,0.448760518,0.842105263,0.844827586,0.839285714
0.722938867,0.425104192,0.804959786,0.447086801,0.542885978,0.44660302,0.842105263,0.844827586,0.839285714
0.722938867,0.420446188,0.818364611,0.447086801,0.540832049,0.447681769,0.842105263,0.844827586,0.839285714
0.722938867,0.432458936,0.818364611,0.449464875,0.540832049,0.448760518,0.842105263,0.844827586,0.839285714
0.706113292,0.422897769,0.804959786,0.44470868,0.540832049,0.445523193,0.842105263,0.844827586,0.839285714
0.711721817,0.422897769,0.818364611,0.442330559,0.540832049,0.447141316,0.842105263,0.844827586,0.839285714
0.706113292,0.430007355,0.811662198,0.458501784,0.540832049,0.448760518,0.842105263,0.844827586,0.839285714
0.722938867,0.425104192,0.818364611,0.449464875,0.540832049,0.448040992,0.842105263,0.844827586,0.839285714
0.711721817,0.417994607,0.818364611,0.442330559,0.540060092,0.447321467,0.842105263,0.844827586,0.839285714
0.706113292,0.413336602,0.818364611,0.437812081,0.539289676,0.44660302,0.842105263,0.844827586,0.839285714
0.722938867,0.415543025,0.818364611,0.440071296,0.542372881,0.447681769,0.842105263,0.844827586,0.839285714
0.722938867,0.415543025,0.818364611,0.442330559,0.537750385,0.444445523,0.842105263,0.844827586,0.839285714
0.711721817,0.420446188,0.804959786,0.442330559,0.540061633,0.445523193,0.842105263,0.844827586,0.839285714
