signal-099
0.392023617
0.390937448
0.390937448
0.389823428
0.389294268
0.388180248
0.387651089
0.388180248
0.38600791
0.38492174
0.383278561
0.380549212
0.381078371
0.381078371
0.382164541
0.382164541
0.382164541
0.381078371
0.381635381
0.382721551
0.383278561
0.38436473
0.38492174
0.38436473
0.383272991
0.382181251
0.381089512
0.379997772
0.378906032
0.378906032
0.378349022
0.377792012
0.377792012
0.378906032
0.379435192
0.380549212
0.381092297
0.381635381
0.381635381
0.382164541
0.381078371
0.380535287
0.379992202
0.379992202
0.379992202
0.380535287
0.381078371
0.381078371
0.381635381
0.381085334
0.380535287
0.379985239
0.379435192
0.378349022
0.377262853
0.376705843
0.377248928
0.377792012
0.377244193
0.376696652
0.376148833
0.375062664
0.374533504
0.375062664
0.375062664
0.373976494
0.372890325
0.372890325
0.372342505
0.371794965
0.371247145
0.371247145
0.371247145
0.370704061
0.370160976
0.371247145
0.371247145
0.370160976
0.370690135
0.371776305
0.370690135
0.370147051
0.369603966
0.369603966
0.370147051
0.370690135
0.370690135
0.370690135
0.370690135
0.370160976
0.370690135
0.371776305
0.372333315
0.371776305
0.372333315
0.372333315
0.372333315
0.371776305
0.371776305
0.371247145
0.372333315
0.372333315
0.372890325
0.372333315
0.371247145
0.369603966
0.369046956
0.367960786
0.366874617
0.366317607
0.365231438
0.364674428
0.364674428
0.364674428
0.364674428
0.364674428
0.364674428
0.364674428
0.364674428
0.365760597
0.367960786
0.369046956
0.369046956
0.369046956
0.369046956
0.368517796
0.369046956
0.368517796
0.368517796
0.367960786
0.367960786
0.367960786
0.368517796
0.367960786
0.366317607
0.366317607
0.367403777
0.367960786
0.367403777
0.366317607
0.366317607
0.365774522
0.365231438
0.365760597
0.365231438
0.364131343
0.363031248
0.362502089
0.362502089
0.362502089
0.363588258
0.364131343
0.364674428
0.364674428
0.364674428
0.365231438
0.366317607
0.367403777
0.366874617
0.366874617
0.366317607
0.367960786
0.368517796
0.369603966
0.372333315
0.373976494
0.375062664
0.375619674
0.375619674
0.377262853
0.378349022
0.378892107
0.379435192
0.378906032
0.378906032
0.377792012
0.378349022
0.378349022
0.377253662
0.376158024
0.375062664
0.373419484
0.372333315
0.370690135
0.369046956
0.367403777
0.364674428
0.363588258
0.361388069
0.35977274
0.357572551
0.355929371
0.354286192
0.352643012
0.350470673
0.348827494
0.348270484
0.348270484
0.348270484
0.347184315
