signal-016,signal-031,signal-032,signal-033,signal-044,signal-045,signal-103,signal-104,signal-105
0.710101115,0.598002497,0.786239674,0.471994965,0.950087566,0.861176471,0.554054054,0.739130435,0.739130435
0.707078078,0.595366902,0.781826412,0.474386407,0.950185055,0.858823529,0.554054054,0.739130435,0.739130435
0.711143542,0.599389652,0.789521331,0.488986784,0.950281961,0.858823529,0.554054054,0.739130435,0.739130435
0.719170228,0.603412401,0.788389725,0.487853996,0.950379451,0.858823529,0.554054054,0.739130435,0.739130435
0.722193266,0.606047996,0.784089623,0.492762744,0.949211909,0.858823529,0.554054054,0.739130435,0.739130435
0.72313145,0.598002497,0.781826412,0.481686595,0.950379451,0.858823529,0.554054054,0.739130435,0.739130435
0.722193266,0.598002497,0.780807967,0.481686595,0.948628138,0.856469412,0.554054054,0.739130435,0.739130435
0.722193266,0.596754057,0.788389725,0.495154185,0.950379451,0.86,0.554054054,0.739130435,0.739130435
0.712081726,0.596754057,0.786239674,0.486595343,0.950496205,0.86,0.554054054,0.739130435,0.739130435
0.709058689,0.595366902,0.784089623,0.473127753,0.95061296,0.86,0.554054054,0.739130435,0.739130435
0.710101115,0.599389652,0.791671382,0.48533669,0.950729714,0.860391765,0.554054054,0.739130435,0.739130435
0.713124153,0.595366902,0.793934593,0.492762744,0.950846468,0.860783529,0.554054054,0.739130435,0.739130435
0.719170228,0.604799556,0.792802987,0.498804279,0.950963222,0.861176471,0.554054054,0.739130435,0.739130435
0.721150839,0.600776807,0.790539776,0.491504091,0.952714536,0.863529412,0.554054054,0.739130435,0.739130435
0.722193266,0.603412401,0.786239674,0.502454374,0.952597782,0.862351765,0.554054054,0.739130435,0.739130435
0.722193266,0.595366902,0.782958017,0.495154185,0.952481027,0.863528235,0.554054054,0.739130435,0.739130435
0.720212655,0.595366902,0.778544755,0.492762744,0.952364273,0.864704706,0.554054054,0.739130435,0.739130435
0.717189617,0.599389652,0.781826412,0.48533669,0.952246935,0.863921176,0.554054054,0.739130435,0.739130435
0.717189617,0.595366902,0.774244653,0.482945249,0.952130765,0.863136471,0.554054054,0.739130435,0.739130435
0.707078078,0.598002497,0.789521331,0.47564506,0.951546994,0.862351765,0.554054054,0.739130435,0.739130435
0.712081726,0.596754057,0.793934593,0.491504091,0.952714536,0.863529412,0.554054054,0.739130435,0.739130435
0.707078078,0.592731308,0.787258119,0.480553807,0.952617046,0.864704706,0.554054054,0.739130435,0.739130435
0.716147191,0.598002497,0.787258119,0.488986784,0.952519556,0.865882353,0.554054054,0.739130435,0.739130435
0.720212655,0.602025246,0.790539776,0.492762744,0.95242265,0.865097647,0.554054054,0.739130435,0.739130435
0.719170228,0.596754057,0.780807967,0.48533669,0.952325161,0.864312941,0.554054054,0.739130435,0.739130435
0.719170228,0.593979748,0.775263098,0.471994965,0.952227671,0.863529412,0.554054054,0.739130435,0.739130435
0.71416658,0.592731308,0.778544755,0.479295154,0.952130765,0.864312941,0.554054054,0.739130435,0.739130435
0.713124153,0.593979748,0.782958017,0.491504091,0.953298307,0.865097647,0.554054054,0.739130435,0.739130435
0.708120505,0.593979748,0.782958017,0.474386407,0.952714536,0.865882353,0.554054054,0.739130435,0.739130435
0.713124153,0.595366902,0.788389725,0.487853996,0.953882078,0.869411765,0.554054054,0.739130435,0.739130435
0.719170228,0.603412401,0.796084644,0.492762744,0.953006421,0.866469412,0.554054054,0.739130435,0.739130435
0.720212655,0.603412401,0.780807967,0.476777848,0.952130765,0.863529412,0.554054054,0.739130435,0.739130435
0.72313145,0.602025246,0.778544755,0.481686595,0.95242265,0.863529412,0.554054054,0.739130435,0.739130435
0.717189617,0.591344153,0.779676361,0.492762744,0.952714536,0.863529412,0.554054054,0.739130435,0.739130435
0.715156885,0.592731308,0.781826412,0.470736312,0.950963222,0.863529412,0.554054054,0.739130435,0.739130435
0.713124153,0.592731308,0.778544755,0.474386407,0.952714536,0.863529412,0.554054054,0.739130435,0.739130435
0.710101115,0.589956998,0.77752631,0.474386407,0.952811442,0.862351765,0.554054054,0.739130435,0.739130435
0.705097467,0.589956998,0.778544755,0.479295154,0.952908932,0.863921176,0.554054054,0.739130435,0.739130435
0.712081726,0.603412401,0.794953038,0.493895532,0.953006421,0.865490588,0.554054054,0.739130435,0.739130435
0.713124153,0.598002497,0.781826412,0.481686595,0.953103911,0.867058824,0.554054054,0.739130435,0.739130435
0.720212655,0.596754057,0.784089623,0.488986784,0.953200817,0.865882353,0.554054054,0.739130435,0.739130435
0.722193266,0.598002497,0.776394704,0.478036501,0.953298307,0.867058824,0.554054054,0.739130435,0.739130435
0.720212655,0.591344153,0.769831391,0.474386407,0.952714536,0.865882353,0.554054054,0.739130435,0.739130435
0.722193266,0.598002497,0.774244653,0.48533669,0.954465849,0.868235294,0.554054054,0.739130435,0.739130435
0.715104764,0.598002497,0.776394704,0.474386407,0.953298307,0.868823529,0.554054054,0.739130435,0.739130435
0.711143542,0.593979748,0.784089623,0.481686595,0.954465849,0.869411765,0.554054054,0.739130435,0.739130435
0.709058689,0.593979748,0.785108068,0.473127753,0.953298307,0.867647059,0.554054054,0.739130435,0.739130435
0.713124153,0.598002497,0.787258119,0.480553807,0.953200817,0.865882353,0.554054054,0.739130435,0.739130435
0.713124153,0.600707449,0.787258119,0.485399622,0.953103911,0.867058824,0.554054054,0.739130435,0.739130435
0.720212655,0.603412401,0.787258119,0.490245437,0.953006421,0.866469412,0.554054054,0.739130435,0.739130435
0.719170228,0.592731308,0.791671382,0.488986784,0.952908932,0.865882353,0.554054054,0.739130435,0.739130435
0.721150839,0.598002497,0.792802987,0.480553807,0.952811442,0.868235294,0.554054054,0.739130435,0.739130435
0.716147191,0.591344153,0.765418128,0.479295154,0.952714536,0.865882353,0.554054054,0.739130435,0.739130435
0.715104764,0.596754057,0.776394704,0.465827565,0.953590193,0.869411765,0.554054054,0.739130435,0.739130435
0.709058689,0.593979748,0.782958017,0.481686595,0.954465849,0.870196471,0.554054054,0.739130435,0.739130435
0.708120505,0.603412401,0.785108068,0.464568911,0.954465849,0.87098,0.554054054,0.739130435,0.739130435
0.716147191,0.600776807,0.792802987,0.493895532,0.954465849,0.871764706,0.554054054,0.739130435,0.739130435
0.721150839,0.595366902,0.782958017,0.491504091,0.954465849,0.869411765,0.554054054,0.739130435,0.739130435
0.717189617,0.595366902,0.780807967,0.481686595,0.953882078,0.868823529,0.540540541,0.739130435,0.739130435
0.715104764,0.589956998,0.769831391,0.470736312,0.954757735,0.868235294,0.554054054,0.739130435,0.739130435
0.708120505,0.59266195,0.782958017,0.476777848,0.955633392,0.872941176,0.554054054,0.739130435,0.739130435
0.71416658,0.595366902,0.779676361,0.486595343,0.956509048,0.877647059,0.554054054,0.739130435,0.739130435
0.713124153,0.603412401,0.785108068,0.482945249,0.957384705,0.877647059,0.554054054,0.739130435,0.739130435
0.719170228,0.599389652,0.780807967,0.478036501,0.957718039,0.881176471,0.554054054,0.739130435,0.739130435
0.719170228,0.599389652,0.768699785,0.470736312,0.958051956,0.880783529,0.554054054,0.739130435,0.739130435
0.713124153,0.589956998,0.768699785,0.469477659,0.958385289,0.880392941,0.554054054,0.739130435,0.739130435
0.709058689,0.595366902,0.774244653,0.471994965,0.958718622,0.88,0.554054054,0.739130435,0.739130435
0.709058689,0.589956998,0.782958017,0.482945249,0.959052539,0.877647059,0.554054054,0.739130435,0.739130435
0.715104764,0.598002497,0.790539776,0.488986784,0.959385873,0.88,0.554054054,0.739130435,0.739130435
0.717189617,0.596754057,0.788389725,0.491504091,0.95971979,0.882352941,0.554054054,0.739130435,0.739130435
0.721150839,0.603412401,0.785108068,0.486595343,0.95971979,0.88294,0.554054054,0.739130435,0.739130435
0.720212655,0.593979748,0.779676361,0.470736312,0.95971979,0.883529412,0.554054054,0.739130435,0.739130435
0.717189617,0.599389652,0.776394704,0.474386407,0.957968476,0.881176471,0.554054054,0.739130435,0.739130435
0.712081726,0.589956998,0.773113047,0.471994965,0.959427904,0.883529412,0.554054054,0.739130435,0.739130435
0.70405504,0.592731308,0.776394704,0.470736312,0.960887332,0.885882353,0.554054054,0.739130435,0.739130435
0.715104764,0.593979748,0.790539776,0.491504091,0.960011675,0.885882353,0.554054054,0.739130435,0.739130435
0.712081726,0.600776807,0.790539776,0.486595343,0.959136019,0.882352941,0.554054054,0.739130435,0.739130435
0.719170228,0.603412401,0.786239674,0.495154185,0.959136019,0.882352941,0.554054054,0.739130435,0.739130435
0.721150839,0.595366902,0.784089623,0.488986784,0.959136019,0.881176471,0.554054054,0.739130435,0.739130435
0.720160534,0.599389652,0.771981442,0.476777848,0.959136019,0.88,0.554054054,0.739130435,0.739130435
0.719170228,0.595366902,0.778544755,0.478036501,0.959136019,0.878822353,0.554054054,0.739130435,0.739130435
0.716147191,0.595366902,0.778544755,0.482945249,0.958552248,0.877647059,0.554054054,0.739130435,0.739130435
0.712081726,0.595366902,0.785108068,0.481686595,0.957968476,0.874117647,0.554054054,0.739130435,0.739130435
0.709058689,0.591344153,0.788389725,0.486595343,0.957384705,0.876469412,0.554054054,0.739130435,0.739130435
0.720212655,0.606047996,0.786239674,0.496412838,0.957676591,0.876469412,0.554054054,0.739130435,0.739130435
0.72120296,0.600776807,0.790539776,0.490245437,0.957968476,0.876469412,0.554054054,0.739130435,0.739130435
0.722193266,0.591344153,0.787258119,0.497545626,0.956800934,0.876469412,0.554054054,0.739130435,0.739130435
0.721150839,0.592731308,0.776394704,0.476777848,0.955633392,0.874117647,0.554054054,0.739130435,0.739130435
0.713124153,0.602025246,0.789521331,0.48533669,0.956217163,0.875294118,0.554054054,0.739130435,0.739130435
0.712081726,0.595366902,0.785108068,0.47564506,0.956217163,0.870587059,0.554054054,0.739130435,0.739130435
0.712081726,0.595366902,0.790539776,0.484203902,0.956217163,0.872548235,0.554054054,0.739130435,0.739130435
0.719170228,0.598002497,0.785108068,0.493895532,0.956217163,0.874508235,0.554054054,0.739130435,0.739130435
0.720212655,0.604799556,0.789521331,0.486595343,0.956217163,0.876469412,0.554054054,0.739130435,0.739130435
0.719170228,0.595366902,0.785108068,0.482945249,0.956800934,0.876469412,0.554054054,0.739130435,0.739130435
0.717189617,0.591344153,0.77752631,0.476777848,0.956217163,0.876469412,0.540540541,0.739130435,0.739130435
0.71416658,0.598002497,0.790539776,0.490245437,0.954465849,0.875292941,0.554054054,0.739130435,0.739130435
0.712081726,0.596754057,0.782958017,0.487853996,0.953882078,0.874117647,0.554054054,0.739130435,0.739130435
0.709058689,0.591344153,0.782958017,0.481686595,0.953298307,0.872941176,0.554054054,0.739130435,0.739130435
0.716147191,0.598002497,0.784033043,0.491504091,0.953882078,0.871764706,0.554054054,0.739130435,0.739130435
0.720212655,0.603412401,0.785108068,0.492699811,0.954465849,0.871764706,0.540540541,0.739130435,0.739130435
0.721150839,0.599389652,0.788389725,0.493895532,0.955049621,0.871764706,0.554054054,0.739130435,0.739130435
0.716147191,0.596754057,0.778544755,0.488986784,0.953298307,0.871764706,0.540540541,0.739130435,0.739130435
0.715104764,0.600776807,0.785108068,0.476777848,0.952325161,0.868235294,0.554054054,0.739130435,0.739130435
0.715104764,0.599389652,0.784089623,0.479295154,0.951352014,0.864704706,0.554054054,0.739130435,0.739130435
0.70405504,0.589956998,0.778544755,0.480553807,0.950379451,0.861176471,0.554054054,0.739130435,0.739130435
0.710101115,0.595366902,0.781826412,0.47564506,0.949795096,0.857647059,0.554054054,0.739130435,0.739130435
0.715104764,0.606047996,0.785108068,0.482945249,0.949211909,0.854116471,0.554054054,0.739130435,0.739130435
0.719170228,0.608822305,0.789521331,0.497545626,0.948628138,0.854116471,0.554054054,0.739130435,0.739130435
0.720212655,0.599389652,0.792802987,0.493895532,0.948044367,0.854116471,0.554054054,0.739130435,0.739130435
0.72313145,0.604799556,0.787258119,0.495154185,0.947460595,0.850588235,0.554054054,0.739130435,0.739130435
0.725216304,0.600776807,0.787258119,0.48533669,0.946876824,0.851176471,0.554054054,0.739130435,0.739130435
0.722193266,0.603412401,0.789521331,0.497545626,0.946293053,0.851764706,0.554054054,0.739130435,0.739130435
0.727196914,0.61423221,0.785108068,0.482945249,0.945709282,0.855294118,0.554054054,0.739130435,0.739130435
0.717189617,0.606047996,0.791671382,0.501195721,0.945709282,0.855294118,0.554054054,0.739130435,0.739130435
0.717189617,0.604730198,0.793934593,0.493895532,0.945709282,0.857882353,0.554054054,0.739130435,0.739130435
0.71416658,0.603412401,0.788389725,0.484203902,0.946876824,0.860470588,0.554054054,0.739130435,0.739130435
0.717189617,0.612845055,0.79721625,0.502454374,0.948044367,0.863057647,0.554054054,0.739130435,0.739130435
0.716147191,0.607435151,0.79721625,0.492762744,0.948044367,0.865645882,0.554054054,0.739130435,0.739130435
0.71416658,0.606047996,0.796084644,0.486595343,0.94979568,0.868235294,0.554054054,0.739130435,0.739130435
0.710101115,0.603412401,0.790539776,0.484203902,0.948044367,0.865882353,0.554054054,0.739130435,0.739130435
0.716147191,0.607435151,0.794953038,0.487853996,0.948920023,0.866469412,0.554054054,0.739130435,0.739130435
0.71416658,0.61423221,0.799366301,0.492762744,0.94979568,0.867058824,0.554054054,0.739130435,0.739130435
0.720212655,0.606047996,0.79721625,0.492762744,0.949211909,0.863529412,0.554054054,0.739130435,0.739130435
0.719170228,0.608822305,0.803779563,0.502454374,0.950379451,0.867058824,0.554054054,0.739130435,0.739130435
0.722193266,0.615480649,0.799366301,0.501195721,0.950087566,0.866469412,0.554054054,0.739130435,0.739130435
0.721150839,0.600776807,0.798234695,0.506104468,0.94979568,0.865882353,0.554054054,0.739130435,0.739130435
0.725216304,0.6114579,0.794953038,0.501195721,0.950671337,0.868235294,0.554054054,0.739130435,0.739130435
0.726154488,0.61020946,0.789521331,0.491441158,0.951546994,0.870587059,0.554054054,0.739130435,0.739130435
0.717189617,0.603412401,0.778544755,0.481686595,0.95242265,0.871371765,0.554054054,0.739130435,0.739130435
0.715104764,0.603412401,0.785108068,0.481686595,0.953298307,0.872157647,0.554054054,0.739130435,0.739130435
0.709058689,0.602025246,0.790539776,0.48533669,0.953298307,0.872941176,0.554054054,0.739130435,0.739130435
0.71416658,0.603412401,0.793878013,0.486595343,0.955049621,0.877647059,0.540540541,0.739130435,0.739130435
0.717189617,0.61423221,0.79721625,0.495154185,0.954465849,0.877647059,0.554054054,0.739130435,0.739130435
0.720212655,0.600776807,0.788389725,0.487853996,0.955925277,0.880588235,0.540540541,0.739130435,0.739130435
0.718127802,0.599389652,0.780807967,0.486595343,0.957384705,0.883529412,0.540540541,0.739130435,0.739130435
0.709058689,0.598002497,0.787258119,0.493895532,0.957384705,0.882352941,0.540540541,0.739130435,0.739130435
0.712081726,0.593979748,0.791671382,0.491504091,0.958552248,0.883528235,0.540540541,0.739130435,0.739130435
0.719170228,0.61020946,0.794953038,0.491504091,0.957384705,0.884704706,0.540540541,0.739130435,0.739130435
0.719170228,0.600776807,0.784089623,0.490245437,0.957618214,0.88,0.540540541,0.739130435,0.739130435
0.722193266,0.600776807,0.784089623,0.492762744,0.957851722,0.881176471,0.540540541,0.739130435,0.739130435
0.712081726,0.604799556,0.79721625,0.493895532,0.958085231,0.882352941,0.540540541,0.739130435,0.739130435
0.718127802,0.608822305,0.791671382,0.486595343,0.958318739,0.883529412,0.540540541,0.739130435,0.739130435
0.72313145,0.606047996,0.788389725,0.48533669,0.958552248,0.88294,0.540540541,0.739130435,0.739130435
0.719170228,0.600776807,0.782958017,0.487791064,0.956800934,0.882352941,0.540540541,0.739130435,0.739130435
0.716147191,0.606047996,0.787258119,0.490245437,0.955049621,0.877647059,0.540540541,0.739130435,0.739130435
0.720160534,0.608822305,0.792802987,0.502454374,0.955633392,0.876862353,0.540540541,0.739130435,0.739130435
0.724173877,0.606047996,0.786239674,0.481686595,0.956217163,0.876078824,0.540540541,0.739130435,0.739130435
