signal-020,signal-021,signal-036,signal-037,signal-058,signal-073,signal-095,signal-110,signal-116
0.847030879,0.823079768,0.297361259,0.298761972,0.833194329,0.996640489,0.666666667,0.568181818,0.574257426
0.847030879,0.833929232,0.299491184,0.295608503,0.834024204,0.997011344,0.666666667,0.568181818,0.574257426
0.854988124,0.830230551,0.293811383,0.293622985,0.833195159,0.997382199,0.666666667,0.568181818,0.574257426
0.84584323,0.831586734,0.299609514,0.298411586,0.832365284,0.996684119,0.666666667,0.568181818,0.574257426
0.827434679,0.818394773,0.301739439,0.302032235,0.83153541,0.996684119,0.666666667,0.568181818,0.574257426
0.847030879,0.832696338,0.300674476,0.298177996,0.831950347,0.996335079,0.666666667,0.568181818,0.574257426
0.850356295,0.837504623,0.299609514,0.296192478,0.832365284,0.995986038,0.666666667,0.568181818,0.574257426
0.841211401,0.827888053,0.302686073,0.294790937,0.830705535,0.996335079,0.666666667,0.568181818,0.574257426
0.84239905,0.833929232,0.297716247,0.295491708,0.831811758,0.996247818,0.666666667,0.568181818,0.574257426
0.849287411,0.837504623,0.299136197,0.296542864,0.832917981,0.996160558,0.666666667,0.568181818,0.574257426
0.850356295,0.83627173,0.30162111,0.298061201,0.834024204,0.995898778,0.666666667,0.568181818,0.574257426
0.838954869,0.826778449,0.297834576,0.29303901,0.833194329,0.995986038,0.666666667,0.568181818,0.574257426
0.840023753,0.825545555,0.29582298,0.2932726,0.832365284,0.996509599,0.666666667,0.568181818,0.574257426
0.854988124,0.837504623,0.301976098,0.296426069,0.833195159,0.996073298,0.666666667,0.568181818,0.574257426
0.84239905,0.827888053,0.296414625,0.296075683,0.834025034,0.996247818,0.666666667,0.568181818,0.574257426
0.850356295,0.827888053,0.296414625,0.296542864,0.834854909,0.996422339,0.666666667,0.568181818,0.574257426
0.843467933,0.825545555,0.299727843,0.29303901,0.835684784,0.996247818,0.666666667,0.568181818,0.574257426
0.84584323,0.833929232,0.297124601,0.296776454,0.837344533,0.995636998,0.666666667,0.568181818,0.574257426
0.840023753,0.827888053,0.298544551,0.296659659,0.835684784,0.996073298,0.666666667,0.568181818,0.574257426
0.849287411,0.832696338,0.297952905,0.295842093,0.836099721,0.995724258,0.666666667,0.568181818,0.574257426
0.860807601,0.8458883,0.30599929,0.298294791,0.836515488,0.995375218,0.666666667,0.568181818,0.574257426
0.850356295,0.842312908,0.297952905,0.297010044,0.836929596,0.995113438,0.666666667,0.568181818,0.574257426
0.850356295,0.83627173,0.299136197,0.298177996,0.837344533,0.995986038,0.666666667,0.568181818,0.574257426
0.85391924,0.839847121,0.300792806,0.293622985,0.837344533,0.996596859,0.666666667,0.568181818,0.574257426
0.850356295,0.844655406,0.299609514,0.298061201,0.837344533,0.995200698,0.666666667,0.568181818,0.574257426
0.840023753,0.829120947,0.301147793,0.298528381,0.834024204,0.995113438,0.666666667,0.568181818,0.574257426
0.843467933,0.825545555,0.301266122,0.305068909,0.834024204,0.996422339,0.666666667,0.568181818,0.574257426
0.854988124,0.83627173,0.299017868,0.299462742,0.837344533,0.995855148,0.666666667,0.568181818,0.574257426
0.85736342,0.839847121,0.297834576,0.295258117,0.837344533,0.995287958,0.666666667,0.568181818,0.574257426
0.851662708,0.832696338,0.297716247,0.2932726,0.837344533,0.996596859,0.666666667,0.568181818,0.574257426
0.856175772,0.839847121,0.296414625,0.292688624,0.840664033,0.995200698,0.666666667,0.568181818,0.574257426
0.864251781,0.849463691,0.296651284,0.295024527,0.840386854,0.995375218,0.666666667,0.568181818,0.574257426
0.864251781,0.849463691,0.300792806,0.298995562,0.840110506,0.994938918,0.666666667,0.568181818,0.574257426
0.85736342,0.8458883,0.297479588,0.294206961,0.839833328,0.995287958,0.666666667,0.568181818,0.574257426
0.836579572,0.821970164,0.296532955,0.293973371,0.838173578,0.996422339,0.666666667,0.568181818,0.574257426
0.83087886,0.813586487,0.298071234,0.293973371,0.839004283,0.995026178,0.666666667,0.568181818,0.574257426
0.837767221,0.819627666,0.294758017,0.29350619,0.84273872,0.995549738,0.666666667,0.568181818,0.574257426
0.832066508,0.815928985,0.295231334,0.292805419,0.846473156,0.996073298,0.666666667,0.556818182,0.564356436
0.841211401,0.823079768,0.296651284,0.294907732,0.848464856,0.995462478,0.652777778,0.556818182,0.564356436
0.832066508,0.815928985,0.296532955,0.295491708,0.850456556,0.996509599,0.652777778,0.556818182,0.564356436
0.851662708,0.826778449,0.298189563,0.294674142,0.852448255,0.995549738,0.652777778,0.556818182,0.564356436
0.841211401,0.826778449,0.299372855,0.300747489,0.854439125,0.995462478,0.652777778,0.556818182,0.554455446
0.841211401,0.821970164,0.297124601,0.295374912,0.856431654,0.995375218,0.652777778,0.556818182,0.554455446
0.836579572,0.814819381,0.298781209,0.297944406,0.856431654,0.996422339,0.652777778,0.556818182,0.554455446
0.836579572,0.821970164,0.294994675,0.293973371,0.858921279,0.996073298,0.652777778,0.556818182,0.554455446
0.837767221,0.824312662,0.297006271,0.296426069,0.858921279,0.995026178,0.652777778,0.545454545,0.554455446
0.837767221,0.82073727,0.293929712,0.293155805,0.858921279,0.995811518,0.652777778,0.545454545,0.554455446
0.84584323,0.824312662,0.297952905,0.294206961,0.858921279,0.995680628,0.652777778,0.545454545,0.554455446
0.829691211,0.814819381,0.292273104,0.289535155,0.857261529,0.995549738,0.652777778,0.545454545,0.554455446
0.838954869,0.819627666,0.295231334,0.293155805,0.85560095,0.995898778,0.652777778,0.556818182,0.554455446
0.838954869,0.821970164,0.292983079,0.292571829,0.85560095,0.995942408,0.652777778,0.545454545,0.554455446
0.84239905,0.823079768,0.291208141,0.288834384,0.85394203,0.995986038,0.652777778,0.556818182,0.554455446
0.823990499,0.81124399,0.2942847,0.291754263,0.849791826,0.995811518,0.652777778,0.556818182,0.554455446
0.85391924,0.839847121,0.296769613,0.295374912,0.851451576,0.994851658,0.652777778,0.556818182,0.554455446
0.863064133,0.8458883,0.298544551,0.292805419,0.851451576,0.995200698,0.652777778,0.556818182,0.554455446
0.861876485,0.839847121,0.29724293,0.295258117,0.848962781,0.995549738,0.652777778,0.556818182,0.554455446
0.85391924,0.842312908,0.293574725,0.291287082,0.848340375,0.995026178,0.652777778,0.556818182,0.554455446
0.854988124,0.838737517,0.296769613,0.295258117,0.847717969,0.995724258,0.652777778,0.556818182,0.564356436
0.85736342,0.839908766,0.298189563,0.296659659,0.847094733,0.995724258,0.652777778,0.556818182,0.564356436
0.861876485,0.841080015,0.295113004,0.293622985,0.846473156,0.996858639,0.652777778,0.556818182,0.564356436
0.840023753,0.824312662,0.299491184,0.298177996,0.841493907,0.997120419,0.652777778,0.556818182,0.564356436
0.84584323,0.824312662,0.292746421,0.291987853,0.83942005,0.996160558,0.652777778,0.556818182,0.564356436
0.829691211,0.82073727,0.300319489,0.298528381,0.837344533,0.996509599,0.652777778,0.556818182,0.564356436
0.835510689,0.829120947,0.298781209,0.29712684,0.835961132,0.995462478,0.652777778,0.556818182,0.564356436
0.826247031,0.823079768,0.301857768,0.299579537,0.834578561,0.995636998,0.652777778,0.556818182,0.564356436
0.83432304,0.82073727,0.297006271,0.295258117,0.833195159,0.995811518,0.652777778,0.556818182,0.564356436
0.852731591,0.837504623,0.301739439,0.300046718,0.833195159,0.996509599,0.666666667,0.556818182,0.564356436
0.838954869,0.827888053,0.300319489,0.298411586,0.82987566,0.995462478,0.666666667,0.556818182,0.564356436
0.84239905,0.827888053,0.300792806,0.299579537,0.829045785,0.995462478,0.666666667,0.556818182,0.564356436
0.859619952,0.838737517,0.300437818,0.298294791,0.82987566,0.995462478,0.666666667,0.556818182,0.574257426
0.848099762,0.838737517,0.302567743,0.300630694,0.82821508,0.995986038,0.666666667,0.556818182,0.574257426
0.841211401,0.830230551,0.300556147,0.298761972,0.829045785,0.995200698,0.666666667,0.568181818,0.574257426
0.841211401,0.835038836,0.302804402,0.300981079,0.827386035,0.995418848,0.666666667,0.568181818,0.574257426
0.851662708,0.842312908,0.296414625,0.294557346,0.829045785,0.995636998,0.666666667,0.568181818,0.574257426
0.851662708,0.842312908,0.304224352,0.302499416,0.830705535,0.996247818,0.666666667,0.568181818,0.574257426
0.841211401,0.829120947,0.302212756,0.300280308,0.829460722,0.996858639,0.666666667,0.568181818,0.574257426
0.837767221,0.824312662,0.297361259,0.295374912,0.82821508,0.995113438,0.666666667,0.568181818,0.574257426
0.84239905,0.832696338,0.303277719,0.301798645,0.83153541,0.995986038,0.666666667,0.568181818,0.574257426
0.852731591,0.839847121,0.305052656,0.303316982,0.83153541,0.995113438,0.666666667,0.568181818,0.574257426
