signal-018,signal-019,signal-030,signal-034,signal-035,signal-059,signal-060,signal-066,signal-072,signal-079,signal-111,signal-112,signal-113
0.477894868,0.477361898,0.790835808,0.404620885,0.393062319,0.504913295,0.627042484,0.800945766,0.997206216,0.11885323,0.949367089,0.857142857,0.93902439
0.471285153,0.471320919,0.787282563,0.402646161,0.391359829,0.505202312,0.626634804,0.798088764,0.996856993,0.15983682,0.949367089,0.857142857,0.93902439
0.473717029,0.474372548,0.790835808,0.412914725,0.39668011,0.502889017,0.627451797,0.802374267,0.996769687,0.11885323,0.949367089,0.857142857,0.93902439
0.473717029,0.473189263,0.792904115,0.413309669,0.399021034,0.505202312,0.627247549,0.800945766,0.996420464,0.15983682,0.949367089,0.857142857,0.93902439
0.473717029,0.474933051,0.798048367,0.418641423,0.410938422,0.505009249,0.627042484,0.805723856,0.996595076,0.15983682,0.949367089,0.857142857,0.93902439
0.470661595,0.471320919,0.790835808,0.417654061,0.403702882,0.504816185,0.626839052,0.800009852,0.996769687,0.11885323,0.949367089,0.857142857,0.93902439
0.473717029,0.475555832,0.789828171,0.42002373,0.399446614,0.504624277,0.626634804,0.799024679,0.996944299,0.11885323,0.949367089,0.857142857,0.93902439
0.472469913,0.473749766,0.790835808,0.418246479,0.403277217,0.50443237,0.626430556,0.800945766,0.996595076,0.11885323,0.949367089,0.871428571,0.93902439
0.473093471,0.471320919,0.794972423,0.411137473,0.402638826,0.504239306,0.626226307,0.802866854,0.996245853,0.11885323,0.949367089,0.857142857,0.93902439
0.471285153,0.471943701,0.790835808,0.409557694,0.391785451,0.504046243,0.626021242,0.80045318,0.99650777,0.11885323,0.949367089,0.871428571,0.93902439
0.471285153,0.471320919,0.791366143,0.409557694,0.395828823,0.501734104,0.625816993,0.801881681,0.996420464,0.15983682,0.949367089,0.857142857,0.93902439
0.475525348,0.475555832,0.79704073,0.412322307,0.399021034,0.500578035,0.626226307,0.807152357,0.996333159,0.15983682,0.949367089,0.857142857,0.93902439
0.474278232,0.472566482,0.786752227,0.415086921,0.3983826,0.499421965,0.626634804,0.798532092,0.996769687,0.11885323,0.949367089,0.857142857,0.93902439
0.472469913,0.471320919,0.793434451,0.414099559,0.399233845,0.500193064,0.626634804,0.803310083,0.99650777,0.15983682,0.949367089,0.857142857,0.93902439
0.473717029,0.471943701,0.791366143,0.418443951,0.406469428,0.500963006,0.626634804,0.799024679,0.996682382,0.11885323,0.949367089,0.857142857,0.93902439
0.470661595,0.473749766,0.786752227,0.422788343,0.408597541,0.501734104,0.626634804,0.797103591,0.996856993,0.15983682,0.949367089,0.857142857,0.93902439
0.474278232,0.471943701,0.792426814,0.410545056,0.405192518,0.502890173,0.626906863,0.799024679,0.996827833,0.11885323,0.949367089,0.857142857,0.93902439
0.47490179,0.473749766,0.786221892,0.414297031,0.396041676,0.504046243,0.627178922,0.799024679,0.996798848,0.11885323,0.949367089,0.871428571,0.93902439
0.474278232,0.47496419,0.789828171,0.414691976,0.397744124,0.501734104,0.627451797,0.799024679,0.996769687,0.15983682,0.949367089,0.871428571,0.93902439
0.473093471,0.476178614,0.792904115,0.410150111,0.395190431,0.501734104,0.627178922,0.80045318,0.996595076,0.11885323,0.949367089,0.857142857,0.93902439
0.474278232,0.472566482,0.788820535,0.403830996,0.391147017,0.501734104,0.626906863,0.80045318,0.996595076,0.15983682,0.949367089,0.857142857,0.93902439
0.47490179,0.471943701,0.788820535,0.415679338,0.401787581,0.501734104,0.626634804,0.798064135,0.996595076,0.15983682,0.949367089,0.857142857,0.93902439
0.471846355,0.471943701,0.785744591,0.416469227,0.404979707,0.499421965,0.627451797,0.79567509,0.996595076,0.15983682,0.949367089,0.857142857,0.93902439
0.474278232,0.475555832,0.792904115,0.415086921,0.400297902,0.500193064,0.626634804,0.800009852,0.996769687,0.11885323,0.949367089,0.857142857,0.93902439
0.470100393,0.471943701,0.795502758,0.421603509,0.40668224,0.500963006,0.625816993,0.803310083,0.996158547,0.11885323,0.949367089,0.871428571,0.93902439
0.477894868,0.475555832,0.786752227,0.413112197,0.395190431,0.501734104,0.626361928,0.80045318,0.996769687,0.15983682,0.949367089,0.871428571,0.93902439
0.478518426,0.476801395,0.796510395,0.405608247,0.390721395,0.501154913,0.626906863,0.800945766,0.996595076,0.11885323,0.949367089,0.857142857,0.93902439
0.472469913,0.472566482,0.792904115,0.406003192,0.393062319,0.500578035,0.627451797,0.800009852,0.996420464,0.11885323,0.949367089,0.857142857,0.93902439
0.475525348,0.473749766,0.791896479,0.410742528,0.3983826,0.501443931,0.627125,0.798532092,0.996682382,0.11885323,0.949367089,0.857142857,0.93902439
0.47490179,0.471943701,0.787282563,0.405608247,0.39199822,0.502312139,0.626798203,0.80045318,0.996595076,0.11885323,0.949367089,0.871428571,0.93902439
0.476148906,0.471943701,0.791896479,0.410545056,0.39668011,0.503179191,0.626470588,0.800009852,0.99650777,0.11885323,0.949367089,0.857142857,0.93902439
0.467044959,0.469514853,0.787759864,0.4166667,0.3983826,0.504046243,0.626144608,0.799049308,0.996420464,0.15983682,0.949367089,0.857142857,0.93902439
0.471846355,0.471320919,0.787282563,0.418838896,0.403490071,0.501734104,0.625816993,0.798088764,0.996682382,0.11885323,0.949367089,0.871428571,0.93902439
0.474278232,0.474933051,0.785744591,0.420418675,0.404554127,0.501839306,0.626634804,0.796167676,0.996464117,0.11885323,0.949367089,0.857142857,0.93902439
0.47490179,0.473189263,0.795980059,0.41251978,0.400723524,0.501944509,0.626498366,0.802374267,0.996245853,0.15983682,0.949367089,0.857142857,0.93902439
0.477333666,0.476178614,0.783145948,0.407780443,0.390721395,0.502049711,0.626361928,0.797103591,0.996856993,0.15983682,0.949367089,0.857142857,0.93902439
0.471285153,0.469514853,0.788290199,0.409952639,0.394551998,0.502153757,0.626226307,0.796660263,0.99650777,0.15983682,0.949367089,0.857142857,0.93902439
0.473093471,0.470760416,0.788290199,0.418443951,0.400723524,0.50225896,0.626089869,0.797103591,0.99650777,0.11885323,0.949367089,0.857142857,0.93902439
0.473717029,0.471320919,0.791366143,0.425355484,0.40838473,0.502364162,0.625953431,0.799024679,0.99650777,0.11885323,0.949367089,0.857142857,0.93902439
0.472469913,0.472566482,0.788290199,0.425750429,0.411576899,0.502469364,0.625816993,0.798532092,0.99650777,0.11885323,0.949367089,0.871428571,0.93902439
0.475525348,0.471943701,0.791896479,0.412124835,0.404766938,0.502574566,0.625409314,0.797596178,0.99650777,0.15983682,0.949367089,0.857142857,0.93902439
0.470100393,0.469514853,0.795502758,0.413902086,0.3983826,0.502678613,0.625,0.804738683,0.99589663,0.11885323,0.949367089,0.857142857,0.93902439
0.468853277,0.468892072,0.791896479,0.413112197,0.393487941,0.502784971,0.624591503,0.798088764,0.996245853,0.15983682,0.949367089,0.871428571,0.93902439
0.472469913,0.470760416,0.793911752,0.412322307,0.399021034,0.502889017,0.624183007,0.803310083,0.996158547,0.11885323,0.949367089,0.857142857,0.93902439
0.471285153,0.467148284,0.787759864,0.419826257,0.40710782,0.504046243,0.624417484,0.800009852,0.996420464,0.15983682,0.949367089,0.857142857,0.93902439
0.469476835,0.469514853,0.791896479,0.420418675,0.41519469,0.501734104,0.624650327,0.799517265,0.996245853,0.11885323,0.949367089,0.857142857,0.93902439
0.469476835,0.468892072,0.789297836,0.413902086,0.398595412,0.501734104,0.624883987,0.799517265,0.996595076,0.11885323,0.949367089,0.857142857,0.93902439
0.477333666,0.47798468,0.795502758,0.407385498,0.396892922,0.501734104,0.62511683,0.802866854,0.996682382,0.11885323,0.949367089,0.857142857,0.93902439
0.476148906,0.476178614,0.790358507,0.407582971,0.399872279,0.504046243,0.62535049,0.798088764,0.997380828,0.11885323,0.949367089,0.857142857,0.93902439
0.477333666,0.476801395,0.78160787,0.41251978,0.39370071,0.500578035,0.625583333,0.795231663,0.997315348,0.11885323,0.949367089,0.857142857,0.93902439
0.477894868,0.47798468,0.788820535,0.40422594,0.39157264,0.504046243,0.625816993,0.798532092,0.997249869,0.11885323,0.949367089,0.857142857,0.93902439
0.475525348,0.474933051,0.788820535,0.418641423,0.404766938,0.501734104,0.626226307,0.798532092,0.99718439,0.15983682,0.949367089,0.857142857,0.93902439
0.477894868,0.478607461,0.790835808,0.424960539,0.412428101,0.502890173,0.626634804,0.801881681,0.99711891,0.15983682,0.949367089,0.857142857,0.93902439
0.479141984,0.476178614,0.789828171,0.421208564,0.406895008,0.504046243,0.626571078,0.799024679,0.996856993,0.11885323,0.949367089,0.857142857,0.93902439
0.476710108,0.476801395,0.791366143,0.414494504,0.397531313,0.504239306,0.626508987,0.80045318,0.996856993,0.11885323,0.949367089,0.871428571,0.93902439
0.475525348,0.475555832,0.791366143,0.418049006,0.392211031,0.50443237,0.626446078,0.803310083,0.99650777,0.11885323,0.949367089,0.857142857,0.93902439
0.476710108,0.476178614,0.791366143,0.409952639,0.394551998,0.504624277,0.62638317,0.802374267,0.997031605,0.11885323,0.949367089,0.857142857,0.93902439
0.471846355,0.471320919,0.788820535,0.413309669,0.397744124,0.504816185,0.626320261,0.800009852,0.996915139,0.15983682,0.949367089,0.857142857,0.93902439
0.469476835,0.470137635,0.789828171,0.422788343,0.404128504,0.505009249,0.626257353,0.799024679,0.996798848,0.15983682,0.949367089,0.857142857,0.93902439
0.47490179,0.472566482,0.791896479,0.417259117,0.397956978,0.505202312,0.626194444,0.803310083,0.996682382,0.11885323,0.949367089,0.857142857,0.93902439
0.477333666,0.472566482,0.791896479,0.414889448,0.400297902,0.508669364,0.626131536,0.800009852,0.996769687,0.15983682,0.949367089,0.857142857,0.93902439
0.472469913,0.468331569,0.78160787,0.424960539,0.405192518,0.507514451,0.626068627,0.793310674,0.996856993,0.15983682,0.949367089,0.857142857,0.93902439
0.471846355,0.471943701,0.787759864,0.410545056,0.399872279,0.506358382,0.626005719,0.798088764,0.996798848,0.15983682,0.949367089,0.857142857,0.93902439
0.473717029,0.474372548,0.784153585,0.408767805,0.396892922,0.505202312,0.62594281,0.798088764,0.996740527,0.11885323,0.949367089,0.857142857,0.93902439
0.47490179,0.473189263,0.788820535,0.413902086,0.390508584,0.505202312,0.625880719,0.798532092,0.996682382,0.11885323,0.949367089,0.857142857,0.93902439
0.472469913,0.470137635,0.788820535,0.412322307,0.399021034,0.505202312,0.625816993,0.802866854,0.996333159,0.15983682,0.949367089,0.857142857,0.93902439
0.468229719,0.471320919,0.787282563,0.418838896,0.404341316,0.504277457,0.625735294,0.799024679,0.996275013,0.11885323,0.949367089,0.857142857,0.93902439
0.467668517,0.468892072,0.784710437,0.418838896,0.404341316,0.503352601,0.625653595,0.796660263,0.996216693,0.11885323,0.949367089,0.857142857,0.93902439
0.46523664,0.465902722,0.782138311,0.431477127,0.406469428,0.502427746,0.625572712,0.792818088,0.996158547,0.15983682,0.949367089,0.857142857,0.93902439
0.465860198,0.466525503,0.789297836,0.41172989,0.400510713,0.50150289,0.625491013,0.798088764,0.99589663,0.11885323,0.949367089,0.857142857,0.93902439
0.470661595,0.470137635,0.786752227,0.411532418,0.40008509,0.500578035,0.625409314,0.798088764,0.9962022,0.11885323,0.949367089,0.857142857,0.93902439
0.468853277,0.470137635,0.788820535,0.414889448,0.392849507,0.502312139,0.625326797,0.798088764,0.99650777,0.11885323,0.949367089,0.857142857,0.93902439
0.467044959,0.466525503,0.785214255,0.416074282,0.403490071,0.504046243,0.625245098,0.798088764,0.996333159,0.11885323,0.949367089,0.857142857,0.93902439
0.469476835,0.468892072,0.788820535,0.422788343,0.408597541,0.501734104,0.625164216,0.799024679,0.996420464,0.11885323,0.949367089,0.857142857,0.93902439
0.468853277,0.468331569,0.781077641,0.42338076,0.418812482,0.501734104,0.625082516,0.791882173,0.99650777,0.11885323,0.949367089,0.871428571,0.93902439
0.470100393,0.467148284,0.779539669,0.416271755,0.407746296,0.498265896,0.625000817,0.791882173,0.996420464,0.11885323,0.949367089,0.857142857,0.93902439
0.46405188,0.467148284,0.783676283,0.410940001,0.39668011,0.499035838,0.624183007,0.792325501,0.996333159,0.15983682,0.949367089,0.857142857,0.93902439
0.465860198,0.46527994,0.778532032,0.40916275,0.391147017,0.499806936,0.625000817,0.790404414,0.996333159,0.11885323,0.949367089,0.857142857,0.93902439
0.466421401,0.464719437,0.783676283,0.408570332,0.38987015,0.500578035,0.624591503,0.793803261,0.996333159,0.11885323,0.949367089,0.857142857,0.93902439
0.462804764,0.463473874,0.782138311,0.410545056,0.397531313,0.5,0.624183007,0.793803261,0.995983936,0.11885323,0.949367089,0.857142857,0.93902439
0.464613082,0.464719437,0.783676283,0.420616147,0.406469428,0.499421965,0.624591503,0.792325501,0.995940283,0.11885323,0.949367089,0.857142857,0.93902439
0.459811685,0.461107305,0.783676283,0.417061644,0.403277217,0.500963006,0.625,0.793310674,0.99589663,0.11885323,0.949367089,0.857142857,0.93902439
0.465860198,0.468892072,0.78160787,0.415679338,0.401149147,0.502505202,0.625409314,0.793803261,0.996333159,0.15983682,0.949367089,0.857142857,0.93902439
0.468229719,0.470137635,0.786752227,0.419431313,0.401574727,0.504046243,0.625816993,0.798532092,0.996420464,0.11885323,0.949367089,0.857142857,0.93902439
0.462243562,0.467148284,0.780600339,0.410150111,0.395403243,0.502889017,0.625612745,0.794739175,0.99650777,0.15983682,0.949367089,0.857142857,0.93902439
0.472469913,0.473189263,0.795502758,0.407780443,0.390721395,0.506358382,0.625409314,0.803802768,0.996472848,0.11885323,0.949367089,0.857142857,0.93902439
0.471285153,0.467148284,0.780600339,0.409557694,0.394339186,0.501734104,0.625205065,0.791389587,0.996437926,0.15983682,0.949367089,0.871428571,0.93902439
0.471285153,0.471320919,0.779539669,0.411334946,0.397956978,0.505202312,0.625,0.794246589,0.996403003,0.11885323,0.949367089,0.857142857,0.93902439
0.463428322,0.468923211,0.780070004,0.417851534,0.397956978,0.501734104,0.624795752,0.793803261,0.996368081,0.15983682,0.949367089,0.871428571,0.93902439
0.465860198,0.466525503,0.777524395,0.422393398,0.41178971,0.505202312,0.624591503,0.789961086,0.996333159,0.15983682,0.949367089,0.871428571,0.93902439
0.46523664,0.467148284,0.781077641,0.420418675,0.405405372,0.505202312,0.624387255,0.794246589,0.996158547,0.11885323,0.949367089,0.871428571,0.93902439
0.468853277,0.469514853,0.782668647,0.426145373,0.412215332,0.507514451,0.624183007,0.794246589,0.99650777,0.15983682,0.949367089,0.871428571,0.93902439
0.465860198,0.468331569,0.77699406,0.41923384,0.404554127,0.505202312,0.624673203,0.791389587,0.99650777,0.15983682,0.949367089,0.871428571,0.93902439
0.468229719,0.470137635,0.78468392,0.423578233,0.408597541,0.507514451,0.625163399,0.79567509,0.99650777,0.15983682,0.949367089,0.871428571,0.93902439
0.471846355,0.470760416,0.78468392,0.415086921,0.400936336,0.505780347,0.625654412,0.797103591,0.99650777,0.15983682,0.949367089,0.871428571,0.93902439
0.470100393,0.468892072,0.790835808,0.421603509,0.401787581,0.504046243,0.626144608,0.802866854,0.996158547,0.15983682,0.949367089,0.871428571,0.93902439
0.468229719,0.470137635,0.787759864,0.410545056,0.392423885,0.505201156,0.626634804,0.800945766,0.99650777,0.15983682,0.949367089,0.871428571,0.93902439
0.467044959,0.466525503,0.787759864,0.413704614,0.397956978,0.506358382,0.626634804,0.797596178,0.99650777,0.11885323,0.949367089,0.871428571,0.93902439
0.468853277,0.467708787,0.798578702,0.407879179,0.392636696,0.50597341,0.626634804,0.806167184,0.995983936,0.15983682,0.949367089,0.871428571,0.93902439
0.466421401,0.468892072,0.791896479,0.402053744,0.384762679,0.505587283,0.626634804,0.80045318,0.996595076,0.15983682,0.949367089,0.871428571,0.93902439
0.47490179,0.472566482,0.795980059,0.407385498,0.390934206,0.505202312,0.626634804,0.804295355,0.99650777,0.15983682,0.949367089,0.871428571,0.93902439
0.46405188,0.46229059,0.786221892,0.41172989,0.397105733,0.503661272,0.626634804,0.795231663,0.996245853,0.15983682,0.949367089,0.871428571,0.93902439
0.46523664,0.465902722,0.786221892,0.414099559,0.392423885,0.502119075,0.626634804,0.794739175,0.995983936,0.15983682,0.949367089,0.871428571,0.93902439
0.468229719,0.467148284,0.784153585,0.412322307,0.395616011,0.500578035,0.626634804,0.793310674,0.996420464,0.15983682,0.949367089,0.871428571,0.93902439
